"","value","IdNumber","Nome","Paises","Rating","Flag","data"
"189","22756205       Andreata, Mauro Antonio                                      BRA M                                1637  0   20 1973  i   ","2275620","Andreata, Mauro","BRA","1637","i","DEC23"
"190","44729677       Andriska, Matheus Jose Amante                                BRA M                                1276  5   40 2013      ","4472967","Andriska, Matheus","BRA","1276",NA,"DEC23"
"191","2105276        Angeli Galvani, Jose Henrique                                BRA M                                1621  0   40 1997  i   ","2105276","Galvani, Jose","BRA","1621","i","DEC23"
"192","2105292        Angeli Galvani, Maria Eduarda                                BRA F                                1438  0   40 1996  wi  ","2105292","Galvani, Maria","BRA","1438",NA,"DEC23"
"193","2130459        Angelo, Emanuel Quintino                                     BRA M                                1712  0   40 1993  i   ","2130459","Angelo, Emanuel","BRA","1712","i","DEC23"
"194","2131820        Angelotti, Rafaela Beatriz                                   BRA F                                1515  0   40 1997  wi  ","2131820","Angelotti, Rafaela","BRA","1515",NA,"DEC23"
"195","2136511        Annibal Jr, Rocevelte                                        BRA M                                1744  0   40 1978  i   ","2136511","Jr, Rocevelte","BRA","1744","i","DEC23"
"196","2108143        Ansay, Beatriz Maria Soares                                  BRA F                                1957  0   20 1971  wi  ","2108143","Ansay, Beatriz","BRA","1957",NA,"DEC23"
"197","22743804       Anselmo, Thiago Beraldo                                      BRA M                                1454  0   40 1982  i   ","2274380","Anselmo, Thiago","BRA","1454","i","DEC23"
"198","2151081        Antas Filho, Jose de Anchieta                                BRA M                                1776  0   40 1971  i   ","2151081","Filho, Jose","BRA","1776","i","DEC23"
"199","22788255       Anton, Diogo Moreira                                         BRA M                                1077  0   40 2004  i   ","2278825","Anton, Diogo","BRA","1077","i","DEC23"
"200","22796045       Antoniassi, Vinicius Dias                                    BRA M                                1135  0   40 2006      ","2279604","Antoniassi, Vinicius","BRA","1135",NA,"DEC23"
"201","22772758       Antonin, Jeter da Silva                                      BRA M                                1402  0   40 1987  i   ","2277275","Antonin, Jeter","BRA","1402","i","DEC23"
"202","2120615        Antunes, Bruno Pereira                                       BRA M                                1753  0   40 1991  i   ","2120615","Antunes, Bruno","BRA","1753","i","DEC23"
"203","2126893        Antunes, Luciano Justi                                       BRA M                                2045  0   20 1980  i   ","2126893","Antunes, Luciano","BRA","2045","i","DEC23"
"204","2117746        Aoyama, Edmundo                                              BRA M                                1811  0   20 1957      ","2117746","Aoyama, Edmundo","BRA","1811",NA,"DEC23"
"205","2178141        Aparecido Silva, Haroldo                                     BRA M                                1764  0   20 1961      ","2178141","Silva, Haroldo","BRA","1764",NA,"DEC23"
"206","2129248        Apolinario, Mateus De Carvalho                               BRA M                                1878  0   40 1994  i   ","2129248","Apolinario, Mateus","BRA","1878","i","DEC23"
"207","2178320        Aquino, Arthur De                                            BRA M                                1884  0   40 1982  i   ","2178320","Aquino, Arthur","BRA","1884","i","DEC23"
"208","2145243        Aquino, Francisco Jose Alves de                              BRA M                                1711  0   20 1970  i   ","2145243","Aquino, Francisco","BRA","1711","i","DEC23"
"209","2112531        Aragao Neto, Joao Batista                                    BRA M                                1600  0   20 1957      ","2112531","Neto, Joao","BRA","1600",NA,"DEC23"
"210","2190680        Aragao, Hudson Oliveira Fontes                               BRA M                                1647  0   20 1986  i   ","2190680","Aragao, Hudson","BRA","1647","i","DEC23"
"211","44741936       Aragao, Marcelo Farias Martins                               BRA M                                1570  0   40 1997      ","4474193","Aragao, Marcelo","BRA","1570",NA,"DEC23"
"212","2104580        Aramuni, Jorge Elias da F.                                   BRA M                                2213  0   20 1961  i   ","2104580","Aramuni, Jorge","BRA","2213","i","DEC23"
"213","2174197        Arango, Pedro Esteban                                        BRA M                                1710  0   20 2004  i   ","2174197","Arango, Pedro","BRA","1710","i","DEC23"
"214","2103931        Aranha Filho, Alvaro Z.                                      BRA M   FM                           2182  15  20 1979      ","2103931","Filho, Alvaro","BRA","2182",NA,"DEC23"
"215","22794034       Arantes, Carlos Eduardo Goncalves                            BRA M                                1730  0   40 2003      ","2279403","Arantes, Carlos","BRA","1730",NA,"DEC23"
"216","2199033        Arantes, Francisco Antonio                                   BRA M                                1529  0   40 1949  i   ","2199033","Arantes, Francisco","BRA","1529","i","DEC23"
"217","2189330        Arantes, Gustavo Ferreira                                    BRA M                                1760  0   40 1979  i   ","2189330","Arantes, Gustavo","BRA","1760","i","DEC23"
"218","2190087        Arantes, Vinicius Vieira                                     BRA M                                1412  0   40 1999  i   ","2190087","Arantes, Vinicius","BRA","1412","i","DEC23"
"219","2131358        Araujo Brandao, Estevao Alisson                              BRA M                                1620  0   20 1977      ","2131358","Brandao, Estevao","BRA","1620",NA,"DEC23"
"220","2130661        Araujo Filho, Luiz Antonio Coel                              BRA M                                2077  0   20 1983      ","2130661","Filho, Luiz","BRA","2077",NA,"DEC23"
"221","2116227        Araujo Frota,Rewbenio                                        BRA M                                1953  0   20 1979  i   ","2116227","Frota,Rewbenio","BRA","1953","i","DEC23"
"222","2137445        Araujo Junior, Antonio Carlos De                             BRA M                                1759  0   40 1967  i   ","2137445","Junior, Antonio","BRA","1759","i","DEC23"
"223","2101807        Araujo, Adalberto Marcos                                     BRA M   FM                           2130  0   20 1969      ","2101807","Araujo, Adalberto","BRA","2130",NA,"DEC23"
"224","2109662        Araujo, Alex Sandro                                          BRA M                                2167  0   40 1971  i   ","2109662","Araujo, Alex","BRA","2167","i","DEC23"
"225","22732888       Araujo, Andre da Silva                                       BRA M                                1338  0   40 2000  i   ","2273288","Araujo, Andre","BRA","1338","i","DEC23"
"226","2174120        Araujo, Anna Luisa Londero                                   BRA F                                1462  0   40 2001  wi  ","2174120","Araujo, Anna","BRA","1462",NA,"DEC23"
"227","44708530       Araujo, Augusto Havir Barbosa                                BRA M                                1474  0   40 2007      ","4470853","Araujo, Augusto","BRA","1474",NA,"DEC23"
"228","2173913        Araujo, Barbara Ribeiro                                      BRA F                            ACM 1635  0   20 1982  w   ","2173913","Araujo, Barbara","BRA","1635","w","DEC23"
"229","2111675        Araujo, Beatriz Moraes                                       BRA F                                1884  0   40 1985  wi  ","2111675","Araujo, Beatriz","BRA","1884",NA,"DEC23"
